Unique ID	Card Unique ID	Card Name	Card Pitch	Card ID	Set Printing Unique ID	Set ID	Edition	Rarity	Foiling	Art Variation	Artist	Flavor Text	Image URL	TCGPlayer ID																																							
B7bnkMwKhMJDC7gWgDrQk	wzF9jpgGN8tPLtfrtrHfm	Cadaverous Contraband	3	ARC181	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Alexey Peregrudov		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC181.png	225803																																							
9GBWbDP8bzbdJcFLpnJc7	cDDzQzMWRRDWjQdBC6PqN	Fervent Forerunner	1	ARC182	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Fedor Barkhatov		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC182.png	225805																																							
bmjFWwRGcp6qLJQFmDLBK	cDDzQzMWRRDWjQdBC6PqN	Fervent Forerunner	1	ARC182	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Fedor Barkhatov		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC182-RF.png	225805																																							
rqPtrbFdMFDpjwDW6MRqG	cDDzQzMWRRDWjQdBC6PqN	Fervent Forerunner	1	ARC182	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Fedor Barkhatov		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC182.png	225805																																							
drpCF7WhmDtgt7gFbzFrd	cDDzQzMWRRDWjQdBC6PqN	Fervent Forerunner	1	ARC182	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Fedor Barkhatov		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC182.png	225805																																							
gkDRdBTrh8KpC6djJWknj	qJTwtcgqMDCBwTqNWjNHJ	Fervent Forerunner	2	ARC183	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Fedor Barkhatov		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC183.png	225807																																							
f6wcNqdt9NMgKmpFRDRrf	qJTwtcgqMDCBwTqNWjNHJ	Fervent Forerunner	2	ARC183	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Fedor Barkhatov		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC183-RF.png	225807																																							
LkLGrGPRQhqdP7hC7QFhp	qJTwtcgqMDCBwTqNWjNHJ	Fervent Forerunner	2	ARC183	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Fedor Barkhatov		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC183.png	225807																																							
W988BgkfhjWrmpQmF8Fct	qJTwtcgqMDCBwTqNWjNHJ	Fervent Forerunner	2	ARC183	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Fedor Barkhatov		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC183.png	225807																																							
9DC9qfD7L89RRg9MJbzpW	zQMMbcBbbRKKJcTwcCPPQ	Fervent Forerunner	3	ARC184	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Fedor Barkhatov		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC184.png	225809																																							
jjrtk99Lm9LRgQbbNnrQn	zQMMbcBbbRKKJcTwcCPPQ	Fervent Forerunner	3	ARC184	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Fedor Barkhatov		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC184-RF.png	225809																																							
f7kqjJcM6tNTfbLRpFmtq	zQMMbcBbbRKKJcTwcCPPQ	Fervent Forerunner	3	ARC184	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Fedor Barkhatov		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC184.png	225809																																							
PkhHccz6h6qWngdwghfNq	zQMMbcBbbRKKJcTwcCPPQ	Fervent Forerunner	3	ARC184	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Fedor Barkhatov		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC184.png	225809																																							
bBfMjM7JpwNJqBMLb8QPz	mhLrKM6RbWGGHNrTGjtMw	Moon Wish	1	ARC185	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Daria Khlebnikova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC185.png	225810																																							
HTqNqpDGG7DmqdJ6nrHH8	mhLrKM6RbWGGHNrTGjtMw	Moon Wish	1	ARC185	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Daria Khlebnikova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC185.png	225810																																							
chnDcGKpNCDmjkbpRf6CF	mhLrKM6RbWGGHNrTGjtMw	Moon Wish	1	ARC185	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Daria Khlebnikova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC185.png	225810																																							
T898Cr8GCCTJWNpFqnPMg	mhLrKM6RbWGGHNrTGjtMw	Moon Wish	1	ARC185	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Daria Khlebnikova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC185.png	225810																																							
9JLWJwgDfWngnwJJtNmjj	B6bKcfDKzkQrTgCnbQKW7	Moon Wish	2	ARC186	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Daria Khlebnikova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC186.png	225812																																							
dNpnwqJdNdtRPHpKmqDnh	B6bKcfDKzkQrTgCnbQKW7	Moon Wish	2	ARC186	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Daria Khlebnikova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC186.png	225812																																							
nBgmcrpCfH6DkMGd88fJB	B6bKcfDKzkQrTgCnbQKW7	Moon Wish	2	ARC186	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Daria Khlebnikova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC186.png	225812																																							
Md9HhM7wDFgzMCKCQtgTk	B6bKcfDKzkQrTgCnbQKW7	Moon Wish	2	ARC186	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Daria Khlebnikova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC186.png	225812																																							
LW9nz8DDbgg98nwGCwfJL	KdMNrGqDGQ9JPMbWjrr8M	Moon Wish	3	ARC187	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Daria Khlebnikova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC187.png	225813																																							
KHghKcmQmw8d8LMkJ87hM	KdMNrGqDGQ9JPMbWjrr8M	Moon Wish	3	ARC187	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Daria Khlebnikova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC187.png	225813																																							
fm9CLH8KHqGknkWKRR6kn	KdMNrGqDGQ9JPMbWjrr8M	Moon Wish	3	ARC187	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Daria Khlebnikova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC187.png	225813																																							
WNtKqFK8PG9NkRWCMJKWf	KdMNrGqDGQ9JPMbWjrr8M	Moon Wish	3	ARC187	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Daria Khlebnikova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC187.png	225813																																							
tMthbNwBDLf66FrzHptBQ	JgbBkhwf8bRTnJCB6HLrD	Push the Point	1	ARC188	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC188.png	225815																																							
dwm8qnDdq6PP96B8qzQgQ	JgbBkhwf8bRTnJCB6HLrD	Push the Point	1	ARC188	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC188.png	225815																																							
NNLLjRggMmjFmLr7wCghp	JgbBkhwf8bRTnJCB6HLrD	Push the Point	1	ARC188	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC188.png	225815																																							
dMDh8kndpWdNqpNpwkrWn	JgbBkhwf8bRTnJCB6HLrD	Push the Point	1	ARC188	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC188.png	225815																																							
KPTHrRFPcfffGTcQGHK8Q	fqF87f9FWqhtqnNDkKcBB	Push the Point	2	ARC189	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC189.png	225816																																							
nfgQHq88GP6TTWJBtTHBT	fqF87f9FWqhtqnNDkKcBB	Push the Point	2	ARC189	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC189.png	225816																																							
kPrNpwGzfThFHcfJCqz7Q	fqF87f9FWqhtqnNDkKcBB	Push the Point	2	ARC189	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC189.png	225816																																							
h6JR8znTtDnkGBMhkPzJt	fqF87f9FWqhtqnNDkKcBB	Push the Point	2	ARC189	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC189.png	225816																																							
dQfDbLnL7jbCK6GKkQ6QH	MCf7PDzNkfQQrkwJmL9mp	Push the Point	3	ARC190	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC190.png	225817																																							
czCJCTCF8ktr7NgtqbMCW	MCf7PDzNkfQQrkwJmL9mp	Push the Point	3	ARC190	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC190.png	225817																																							
CWFBGq7MDWNTNLqL6RGPc	MCf7PDzNkfQQrkwJmL9mp	Push the Point	3	ARC190	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC190.png	225817																																							
b6CzJhdDLHtfdw8fRKDzM	MCf7PDzNkfQQrkwJmL9mp	Push the Point	3	ARC190	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC190.png	225817																																							
6dtLjCPbkpH9QMWm7ktFd	RpjM6dFbhwh7WPQkNLbbF	Ravenous Rabble	1	ARC191	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC191.png	225819																																							
dwhwHcwqjtDPDfHwKLQrM	RpjM6dFbhwh7WPQkNLbbF	Ravenous Rabble	1	ARC191	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC191-RF.png	225819																																							
TH7z7Bkr9kwpHMqRh6CJk	RpjM6dFbhwh7WPQkNLbbF	Ravenous Rabble	1	ARC191	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC191.png	225819																																							
zhqrTwnC8jB6GbBgPpMFK	RpjM6dFbhwh7WPQkNLbbF	Ravenous Rabble	1	ARC191	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC191.png	225819																																							
m69Qzb9LCjPtHjfG9t7cn	Nqzb8D8Kkdw8pjk9R9Wb7	Ravenous Rabble	2	ARC192	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC192.png	225820																																							
6JPMM7rrGmzDBH9tTL8Lh	Nqzb8D8Kkdw8pjk9R9Wb7	Ravenous Rabble	2	ARC192	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC192-RF.png	225820																																							
bRkqP96kcPkz7WrKJWLKr	Nqzb8D8Kkdw8pjk9R9Wb7	Ravenous Rabble	2	ARC192	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC192.png	225820																																							
6mJrdwQ9Tc89tmHb6qhkJ	Nqzb8D8Kkdw8pjk9R9Wb7	Ravenous Rabble	2	ARC192	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC192.png	225820																																							
gNKbbTRctWhBBqkTQDTL9	gBWrqJjBJrKJHBCdmBtcC	Ravenous Rabble	3	ARC193	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC193.png	225821																																							
CjJPp6wCH7JKHrbzmzQw7	gBWrqJjBJrKJHBCdmBtcC	Ravenous Rabble	3	ARC193	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC193-RF.png	225821																																							
np6dGFQQDfw6Drp9wqr9W	gBWrqJjBJrKJHBCdmBtcC	Ravenous Rabble	3	ARC193	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC193.png	225821																																							
KK8dbJr69rcz8kfW6RpnC	gBWrqJjBJrKJHBCdmBtcC	Ravenous Rabble	3	ARC193	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC193.png	225821																																							
BGWHDcrj7nmcWNJrTPRtP	fbKhDHT7dDzFfh7cpBjkJ	Rifting	1	ARC194	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Oxana Turlay	"""Sir, might I suggest disposing of the ancient artefact?"" - Jeeves"	https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC194.png	225823																																							
WBrqFqQNtmRqWn6CqB9JH	fbKhDHT7dDzFfh7cpBjkJ	Rifting	1	ARC194	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Oxana Turlay	"""Sir, might I suggest disposing of the ancient artefact?"" - Jeeves"	https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC194.png	225823																																							
tdwKw877tPttPt6fRKLgg	fbKhDHT7dDzFfh7cpBjkJ	Rifting	1	ARC194	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Oxana Turlay	"""Sir, might I suggest disposing of the ancient artefact?"" - Jeeves"	https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC194.png	225823																																							
CBBprC7WGDgNHWFDptfNT	fbKhDHT7dDzFfh7cpBjkJ	Rifting	1	ARC194	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Oxana Turlay	"""Sir, might I suggest disposing of the ancient artefact?"" - Jeeves"	https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC194.png	225823																																							
mDGr6KnmGfq6pDMzb8qK6	ngDCfBTHCC9RGG6mQFcQp	Rifting	2	ARC195	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Oxana Turlay	"""Sir, might I suggest disposing of the ancient artefact?"" - Jeeves"	https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC195.png	225826																																							
c7cdWRw7PwBQhDnjqMzdP	ngDCfBTHCC9RGG6mQFcQp	Rifting	2	ARC195	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Oxana Turlay	"""Sir, might I suggest disposing of the ancient artefact?"" - Jeeves"	https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC195.png	225826																																							
FrPDMNJGdprKtLjWJWbJn	ngDCfBTHCC9RGG6mQFcQp	Rifting	2	ARC195	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Oxana Turlay	"""Sir, might I suggest disposing of the ancient artefact?"" - Jeeves"	https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC195.png	225826																																							
PK9TjMrt6FKgPbDpjD7Nb	ngDCfBTHCC9RGG6mQFcQp	Rifting	2	ARC195	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Oxana Turlay	"""Sir, might I suggest disposing of the ancient artefact?"" - Jeeves"	https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC195.png	225826																																							
RwgTqLHnGdpJBbdrMRfDQ	jNHCpjQbFbfjnj8KD9rjg	Rifting	3	ARC196	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Oxana Turlay	"""Sir, might I suggest disposing of the ancient artefact?"" - Jeeves"	https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC196.png	225828																																							
KngbnnKRwzJMw6gtRN8jg	jNHCpjQbFbfjnj8KD9rjg	Rifting	3	ARC196	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Oxana Turlay	"""Sir, might I suggest disposing of the ancient artefact?"" - Jeeves"	https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC196.png	225828																																							
wJpRD8GgcNPmk9NpgBDzr	jNHCpjQbFbfjnj8KD9rjg	Rifting	3	ARC196	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Oxana Turlay	"""Sir, might I suggest disposing of the ancient artefact?"" - Jeeves"	https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC196.png	225828																																							
RrNmnzPhJrCtKKpQDgMPT	jNHCpjQbFbfjnj8KD9rjg	Rifting	3	ARC196	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Oxana Turlay	"""Sir, might I suggest disposing of the ancient artefact?"" - Jeeves"	https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC196.png	225828																																							
MjkCmnGQJf7cbrmnCdgmJ	dQR8fwBWNN6HPz7tzBCbk	Vigor Rush	1	ARC197	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC197.png	225830																																							
WJnTnnTPJmbBcKnrppfph	dQR8fwBWNN6HPz7tzBCbk	Vigor Rush	1	ARC197	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC197.png	225830																																							
8Bp6cMhc8TgND6tpjGmmM	dQR8fwBWNN6HPz7tzBCbk	Vigor Rush	1	ARC197	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC197.png	225830																																							
rDnmzrcDwJffDtptQDtJL	dQR8fwBWNN6HPz7tzBCbk	Vigor Rush	1	ARC197	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC197.png	225830																																							
jr6jbgQJpNK6tJpqnrDjH	8p8KrLDmJnf6rMpTjQ6R6	Vigor Rush	2	ARC198	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC198.png	225832																																							
M9kRPQWhbBztwz7mNmqJD	8p8KrLDmJnf6rMpTjQ6R6	Vigor Rush	2	ARC198	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC198.png	225832																																							
Lkwkbj6TPH6zH6W6cTmpL	8p8KrLDmJnf6rMpTjQ6R6	Vigor Rush	2	ARC198	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC198.png	225832																																							
NJRn7qKpfK7Bw8B9JdBRR	8p8KrLDmJnf6rMpTjQ6R6	Vigor Rush	2	ARC198	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC198.png	225832																																							
MDcRGcTMr9LmwtBhPbHmQ	tjqTCGp8GFF7FzTHqzBhW	Vigor Rush	3	ARC199	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC199.png	225838																																							
B6FczbpfcqRbWBwtnqCfm	tjqTCGp8GFF7FzTHqzBhW	Vigor Rush	3	ARC199	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC199.png	225838																																							
6TktRWWJHHtFRdFNhnbbP	tjqTCGp8GFF7FzTHqzBhW	Vigor Rush	3	ARC199	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC199.png	225838																																							
HLkbqjrP9TM9hp6gqmB7R	tjqTCGp8GFF7FzTHqzBhW	Vigor Rush	3	ARC199	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Anastasiya Grintsova		https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC199.png	225838																																							
Bqqgb6PzfgRdnDqbG9pRB	rHQbwp8qrzCcfGm9GQFqp	Fate Foreseen	1	ARC200	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Anastasia Alexandrova	"""Should you wish to see the future, know this… what has been seen cannot be unseen."" - Vera"	https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC200.png	225840																																							
hDFkmPbJRQbMFGCPNnC7Q	rHQbwp8qrzCcfGm9GQFqp	Fate Foreseen	1	ARC200	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Anastasia Alexandrova	"""Should you wish to see the future, know this… what has been seen cannot be unseen."" - Vera"	https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC200.png	225840																																							
WK7KrtnT9ddmnhDwMLL9r	rHQbwp8qrzCcfGm9GQFqp	Fate Foreseen	1	ARC200	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Anastasia Alexandrova	"""Should you wish to see the future, know this… what has been seen cannot be unseen."" - Vera"	https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC200.png	225840																																							
CnJWQw7DQTGjRPRDMMTBG	rHQbwp8qrzCcfGm9GQFqp	Fate Foreseen	1	ARC200	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Anastasia Alexandrova	"""Should you wish to see the future, know this… what has been seen cannot be unseen."" - Vera"	https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC200.png	225840																																							
mWnTH7TwWL6rqgMnKzRgQ	w8QN7hhNck8pQJHcc9rFj	Fate Foreseen	2	ARC201	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Anastasia Alexandrova	"""Should you wish to see the future, know this… what has been seen cannot be unseen."" - Vera"	https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC201.png	225842																																							
fHDrCdTNDGRMbqL6M8rfp	w8QN7hhNck8pQJHcc9rFj	Fate Foreseen	2	ARC201	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Anastasia Alexandrova	"""Should you wish to see the future, know this… what has been seen cannot be unseen."" - Vera"	https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC201.png	225842																																							
6tFzBbMQDFJJkMPL8fPJn	w8QN7hhNck8pQJHcc9rFj	Fate Foreseen	2	ARC201	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Anastasia Alexandrova	"""Should you wish to see the future, know this… what has been seen cannot be unseen."" - Vera"	https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC201.png	225842																																							
H9PMNqfkRGj9gn7RpLNh7	w8QN7hhNck8pQJHcc9rFj	Fate Foreseen	2	ARC201	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Anastasia Alexandrova	"""Should you wish to see the future, know this… what has been seen cannot be unseen."" - Vera"	https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC201.png	225842																																							
6wndDb6fHdJt6mTwjTncW	mbF7WMCnnpGHh9bwBwBKf	Fate Foreseen	3	ARC202	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Anastasia Alexandrova	"""Should you wish to see the future, know this… what has been seen cannot be unseen."" - Vera"	https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC202.png	225843																																							
wFRDJWFJ7JnmGDzDnPQhT	mbF7WMCnnpGHh9bwBwBKf	Fate Foreseen	3	ARC202	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Anastasia Alexandrova	"""Should you wish to see the future, know this… what has been seen cannot be unseen."" - Vera"	https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC202.png	225843																																							
